X[s],"L GASTROCNEMIUS LATERAL HEAD: EMG 11",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.X",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Y",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Z",X[s],"L GASTROCNEMIUS MEDIAL HEAD: EMG 12",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.X",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Y",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Z",X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
0.02855769,1.208515E-05,0.37125,0.8540169,0.37125,0.6606546,0.37125,0.1732204,0.02855769,-2.165255E-05,0.37125,0.8741588,0.37125,-0.2457313,0.37125,0.05639734,0.02855769,-1.02388E-05,0.37125,0.1007095,0.37125,0.801648,0.37125,0.8822156,0.02855769,6.881819E-06,0.37125,-0.2658732,0.37125,-0.7251087,0.37125,0.8459601
0.02907692,1.15816E-05,0.378,0.866102,0.378,0.6606546,0.378,0.1772488,0.02907692,-2.232395E-05,0.378,0.8822156,0.378,-0.2497597,0.378,0.06445411,0.02907692,-9.063859E-06,0.378,0.09265278,0.378,0.7976196,0.378,0.8902723,0.02907692,1.05745E-05,0.378,-0.2699016,0.378,-0.7210803,0.378,0.8419318
0.02959615,1.292439E-05,0.38475,0.866102,0.38475,0.6566262,0.38475,0.1772488,0.02959615,-2.383459E-05,0.38475,0.8741588,0.38475,-0.2457313,0.38475,0.05639734,0.02959615,-9.567407E-06,0.38475,0.0886244,0.38475,0.801648,0.38475,0.8781872,0.02959615,1.19173E-05,0.38475,-0.2618448,0.38475,-0.7251087,0.38475,0.8499885
0.03011538,1.326009E-05,0.3915,0.8540169,0.3915,0.664683,0.3915,0.1732204,0.03011538,-2.333105E-05,0.3915,0.8781872,0.3915,-0.2417029,0.3915,0.06848249,0.03011538,-1.02388E-05,0.3915,0.09668116,0.3915,0.8056763,0.3915,0.8781872,0.03011538,1.02388E-05,0.3915,-0.2699016,0.3915,-0.7291371,0.3915,0.8459601
0.03063462,1.376364E-05,0.39825,0.8499885,0.39825,0.6566262,0.39825,0.1812772,0.03063462,-2.433814E-05,0.39825,0.8701304,0.39825,-0.2457313,0.39825,0.07251087,0.03063462,-1.007095E-05,0.39825,0.09265278,0.39825,0.801648,0.39825,0.8862439,0.03063462,9.735257E-06,0.39825,-0.2699016,0.39825,-0.7251087,0.39825,0.8540169
0.03115385,1.326009E-05,0.405,0.8459601,0.405,0.6525978,0.405,0.1732204,0.03115385,-2.584878E-05,0.405,0.8580453,0.405,-0.2457313,0.405,0.06445411,0.03115385,-1.09102E-05,0.405,0.0886244,0.405,0.8056763,0.405,0.8862439,0.03115385,9.735257E-06,0.405,-0.27393,0.405,-0.7251087,0.405,0.8499885
0.03167308,1.342794E-05,0.41175,0.8419318,0.41175,0.6525978,0.41175,0.1772488,0.03167308,-2.635233E-05,0.41175,0.8620737,0.41175,-0.2457313,0.41175,0.07251087,0.03167308,-1.225299E-05,0.41175,0.0886244,0.41175,0.801648,0.41175,0.8822156,0.03167308,8.89601E-06,0.41175,-0.2699016,0.41175,-0.7251087,0.41175,0.8499885
0.03219231,1.560998E-05,0.4185,0.8379034,0.4185,0.6606546,0.4185,0.1732204,0.03219231,-2.601663E-05,0.4185,0.8701304,0.4185,-0.2497597,0.4185,0.06042573,0.03219231,-1.225299E-05,0.4185,0.0886244,0.4185,0.7935912,0.4185,0.8822156,0.03219231,8.560311E-06,0.4185,-0.2618448,0.4185,-0.7291371,0.4185,0.8499885
0.03271154,1.460288E-05,0.42525,0.8379034,0.42525,0.6566262,0.42525,0.1772488,0.03271154,-2.702373E-05,0.42525,0.8580453,0.42525,-0.2417029,0.42525,0.06042573,0.03271154,-1.258869E-05,0.42525,0.0886244,0.42525,0.7976196,0.42525,0.8862439,0.03271154,8.056764E-06,0.42525,-0.2618448,0.42525,-0.7251087,0.42525,0.8499885
0.03323077,1.275654E-05,0.432,0.8419318,0.432,0.6525978,0.432,0.1732204,0.03323077,-2.819867E-05,0.432,0.8701304,0.432,-0.2417029,0.432,0.06445411,0.03323077,-1.326009E-05,0.432,0.09265278,0.432,0.7935912,0.432,0.8862439,0.03323077,5.874724E-06,0.432,-0.2618448,0.432,-0.7251087,0.432,0.8459601
0.03375,1.19173E-05,0.43875,0.8419318,0.43875,0.6525978,0.43875,0.1772488,0.03375,-2.702373E-05,0.43875,0.8701304,0.43875,-0.2376745,0.43875,0.06445411,0.03375,-1.292439E-05,0.43875,0.09265278,0.43875,0.7976196,0.43875,0.8781872,0.03375,3.860533E-06,0.43875,-0.2658732,0.43875,-0.7331654,0.43875,0.8459601
0.03426923,1.393149E-05,0.4455,0.8499885,0.4455,0.6606546,0.4455,0.1853056,0.03426923,-2.601663E-05,0.4455,0.8620737,0.4455,-0.2336462,0.4455,0.06445411,0.03426923,-1.19173E-05,0.4455,0.0886244,0.4455,0.801648,0.4455,0.8862439,0.03426923,5.203327E-06,0.4455,-0.2658732,0.4455,-0.7291371,0.4455,0.8540169
0.03478846,1.393149E-05,0.45225,0.8499885,0.45225,0.6606546,0.45225,0.1893339,0.03478846,-2.568093E-05,0.45225,0.8701304,0.45225,-0.2296178,0.45225,0.07251087,0.03478846,-1.174945E-05,0.45225,0.0886244,0.45225,0.7935912,0.45225,0.8822156,0.03478846,6.71397E-06,0.45225,-0.27393,0.45225,-0.7210803,0.45225,0.8499885
0.03530769,1.09102E-05,0.459,0.8540169,0.459,0.6525978,0.459,0.1853056,0.03530769,-2.433814E-05,0.459,0.8741588,0.459,-0.2336462,0.459,0.06445411,0.03530769,-1.292439E-05,0.459,0.09265278,0.459,0.8056763,0.459,0.8862439,0.03530769,6.54612E-06,0.459,-0.2699016,0.459,-0.7251087,0.459,0.8499885
0.03582693,1.107805E-05,0.46575,0.8580453,0.46575,0.6485695,0.46575,0.1812772,0.03582693,-2.333105E-05,0.46575,0.8701304,0.46575,-0.2296178,0.46575,0.06445411,0.03582693,-1.326009E-05,0.46575,0.09668116,0.46575,0.7976196,0.46575,0.8822156,0.03582693,6.210422E-06,0.46575,-0.2699016,0.46575,-0.7210803,0.46575,0.8499885
0.03634615,1.393149E-05,0.4725,0.8620737,0.4725,0.6525978,0.4725,0.1853056,0.03634615,-2.433814E-05,0.4725,0.8781872,0.4725,-0.2376745,0.4725,0.06848249,0.03634615,-1.359579E-05,0.4725,0.09668116,0.4725,0.7976196,0.4725,0.8902723,0.03634615,6.881819E-06,0.4725,-0.2618448,0.4725,-0.7291371,0.4725,0.8499885
0.03686538,1.493858E-05,0.47925,0.866102,0.47925,0.6566262,0.47925,0.1772488,0.03686538,-2.517739E-05,0.47925,0.8822156,0.47925,-0.2457313,0.47925,0.06848249,0.03686538,-1.460288E-05,0.47925,0.09265278,0.47925,0.7976196,0.47925,0.8862439,0.03686538,7.888914E-06,0.47925,-0.2658732,0.47925,-0.7251087,0.47925,0.8499885
0.03738461,1.594568E-05,0.486,0.8620737,0.486,0.6566262,0.486,0.1772488,0.03738461,-2.635233E-05,0.486,0.8781872,0.486,-0.2417029,0.486,0.06445411,0.03738461,-1.359579E-05,0.486,0.09668116,0.486,0.8056763,0.486,0.8862439,0.03738461,9.231708E-06,0.486,-0.27393,0.486,-0.7291371,0.486,0.8419318
0.03790385,1.728847E-05,0.49275,0.8580453,0.49275,0.6566262,0.49275,0.1772488,0.03790385,-2.618448E-05,0.49275,0.8822156,0.49275,-0.2376745,0.49275,0.06848249,0.03790385,-1.15816E-05,0.49275,0.09668116,0.49275,0.8056763,0.49275,0.8862439,0.03790385,8.89601E-06,0.49275,-0.2618448,0.49275,-0.7210803,0.49275,0.8499885
0.03842308,1.594568E-05,0.4995,0.8540169,0.4995,0.6606546,0.4995,0.1853056,0.03842308,-2.517739E-05,0.4995,0.8701304,0.4995,-0.2417029,0.4995,0.06042573,0.03842308,-1.225299E-05,0.4995,0.09265278,0.4995,0.7976196,0.4995,0.8862439,0.03842308,6.881819E-06,0.4995,-0.2658732,0.4995,-0.7291371,0.4995,0.8499885
0.03894231,1.359579E-05,0.50625,0.8499885,0.50625,0.6606546,0.50625,0.1893339,0.03894231,-2.568093E-05,0.50625,0.8701304,0.50625,-0.2376745,0.50625,0.06445411,0.03894231,-1.326009E-05,0.50625,0.0886244,0.50625,0.801648,0.50625,0.8862439,0.03894231,8.056764E-06,0.50625,-0.2658732,0.50625,-0.7251087,0.50625,0.8540169
