X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
0.02076923,0,0.27,0.8620737,0.27,-0.2497597,0.27,0.1168231,0.02076923,0,0.27,0.9506981,0.27,0.1248798,0.27,0.3101854
0.02128846,0,0.27675,0.8701304,0.27675,-0.2497597,0.27675,0.1127947,0.02128846,0,0.27675,0.9547265,0.27675,0.1208515,0.27675,0.3182422
0.02180769,0,0.2835,0.8580453,0.2835,-0.2537881,0.2835,0.1127947,0.02180769,0,0.2835,0.9506981,0.2835,0.1248798,0.2835,0.3142138
0.02232692,0,0.29025,0.8580453,0.29025,-0.2537881,0.29025,0.1168231,0.02232692,0,0.29025,0.9547265,0.29025,0.1208515,0.29025,0.3222705
0.02284615,0,0.297,0.8580453,0.297,-0.2417029,0.297,0.1087663,0.02284615,0,0.297,0.9547265,0.297,0.1248798,0.297,0.3222705
0.02336538,0,0.30375,0.8580453,0.30375,-0.2457313,0.30375,0.1087663,0.02336538,0,0.30375,0.9587549,0.30375,0.1289082,0.30375,0.3182422
0.02388461,0,0.3105,0.8580453,0.3105,-0.2497597,0.3105,0.1047379,0.02388461,0,0.3105,0.9587549,0.3105,0.1208515,0.3105,0.3182422
0.02440385,0,0.31725,0.8620737,0.31725,-0.2497597,0.31725,0.1047379,0.02440385,0,0.31725,0.9587549,0.31725,0.1248798,0.31725,0.3142138
0.02492308,0,0.324,0.8580453,0.324,-0.2537881,0.324,0.1087663,0.02492308,0,0.324,0.9506981,0.324,0.1289082,0.324,0.306157
0.02544231,0,0.33075,0.8540169,0.33075,-0.2457313,0.33075,0.1087663,0.02544231,0,0.33075,0.9506981,0.33075,0.1289082,0.33075,0.3142138
0.02596154,0,0.3375,0.8620737,0.3375,-0.2457313,0.3375,0.1127947,0.02596154,0,0.3375,0.9506981,0.3375,0.136965,0.3375,0.3222705
0.02648077,0,0.34425,0.8620737,0.34425,-0.2537881,0.34425,0.1127947,0.02648077,0,0.34425,0.9547265,0.34425,0.1329366,0.34425,0.3142138
0.027,0,0.351,0.8580453,0.351,-0.2578164,0.351,0.1168231,0.027,0,0.351,0.9627832,0.351,0.1329366,0.351,0.3142138
0.02751923,0,0.35775,0.8580453,0.35775,-0.2537881,0.35775,0.1168231,0.02751923,0,0.35775,0.9547265,0.35775,0.1409934,0.35775,0.3101854
0.02803846,0,0.3645,0.8540169,0.3645,-0.2537881,0.3645,0.1127947,0.02803846,0,0.3645,0.9587549,0.3645,0.1329366,0.3645,0.3021286
0.02855769,0,0.37125,0.8540169,0.37125,-0.2537881,0.37125,0.1127947,0.02855769,0,0.37125,0.9587549,0.37125,0.1409934,0.37125,0.3142138
0.02907692,0,0.378,0.8580453,0.378,-0.2497597,0.378,0.1087663,0.02907692,0,0.378,0.9547265,0.378,0.136965,0.378,0.306157
0.02959615,0,0.38475,0.8580453,0.38475,-0.2497597,0.38475,0.1047379,0.02959615,0,0.38475,0.9627832,0.38475,0.1329366,0.38475,0.3101854
0.03011538,0,0.3915,0.8580453,0.3915,-0.2537881,0.3915,0.1087663,0.03011538,0,0.3915,0.9547265,0.3915,0.1329366,0.3915,0.3222705
0.03063462,0,0.39825,0.866102,0.39825,-0.2497597,0.39825,0.1087663,0.03063462,0,0.39825,0.9587549,0.39825,0.1248798,0.39825,0.3222705
0.03115385,0,0.405,0.8580453,0.405,-0.2537881,0.405,0.1087663,0.03115385,0,0.405,0.9627832,0.405,0.1248798,0.405,0.3303273
0.03167308,0,0.41175,0.8580453,0.41175,-0.2497597,0.41175,0.1087663,0.03167308,0,0.41175,0.9547265,0.41175,0.1289082,0.41175,0.3142138
0.03219231,0,0.4185,0.8540169,0.4185,-0.2457313,0.4185,0.1007095,0.03219231,0,0.4185,0.9587549,0.4185,0.1248798,0.4185,0.3182422
0.03271154,0,0.42525,0.8540169,0.42525,-0.2537881,0.42525,0.1047379,0.03271154,0,0.42525,0.9547265,0.42525,0.1289082,0.42525,0.3142138
0.03323077,0,0.432,0.8580453,0.432,-0.2578164,0.432,0.09668116,0.03323077,0,0.432,0.9547265,0.432,0.1329366,0.432,0.3142138
0.03375,0,0.43875,0.8580453,0.43875,-0.2497597,0.43875,0.1047379,0.03375,0,0.43875,0.9587549,0.43875,0.1289082,0.43875,0.3101854
0.03426923,0,0.4455,0.8620737,0.4455,-0.2497597,0.4455,0.1127947,0.03426923,0,0.4455,0.9506981,0.4455,0.1289082,0.4455,0.3101854
0.03478846,0,0.45225,0.8620737,0.45225,-0.2497597,0.45225,0.1047379,0.03478846,0,0.45225,0.9547265,0.45225,0.1248798,0.45225,0.3142138
0.03530769,0,0.459,0.8580453,0.459,-0.2537881,0.459,0.1127947,0.03530769,0,0.459,0.9587549,0.459,0.1329366,0.459,0.3222705
0.03582693,0,0.46575,0.8580453,0.46575,-0.2537881,0.46575,0.1047379,0.03582693,0,0.46575,0.9506981,0.46575,0.1248798,0.46575,0.3182422
0.03634615,0,0.4725,0.8540169,0.4725,-0.2497597,0.4725,0.1087663,0.03634615,0,0.4725,0.9627832,0.4725,0.1208515,0.4725,0.3182422
0.03686538,0,0.47925,0.8580453,0.47925,-0.2537881,0.47925,0.1047379,0.03686538,0,0.47925,0.9506981,0.47925,0.1329366,0.47925,0.3182422
0.03738461,0,0.486,0.866102,0.486,-0.2497597,0.486,0.1047379,0.03738461,0,0.486,0.9506981,0.486,0.1208515,0.486,0.3182422
0.03790385,0,0.49275,0.8580453,0.49275,-0.2497597,0.49275,0.1007095,0.03790385,0,0.49275,0.9587549,0.49275,0.1248798,0.49275,0.3142138
0.03842308,0,0.4995,0.8620737,0.4995,-0.2537881,0.4995,0.1087663,0.03842308,0,0.4995,0.9587549,0.4995,0.1329366,0.4995,0.3222705
0.03894231,0,0.50625,0.8620737,0.50625,-0.2537881,0.50625,0.1127947,0.03894231,0,0.50625,0.9668117,0.50625,0.1248798,0.50625,0.3262989
0.03946154,0,0.513,0.8540169,0.513,-0.2497597,0.513,0.1087663,0.03946154,0,0.513,0.9506981,0.513,0.1329366,0.513,0.3222705
0.03998077,0,0.51975,0.8540169,0.51975,-0.2497597,0.51975,0.1127947,0.03998077,0,0.51975,0.9627832,0.51975,0.1289082,0.51975,0.3142138
0.0405,0,0.5265,0.8580453,0.5265,-0.2457313,0.5265,0.1127947,0.0405,0,0.5265,0.9587549,0.5265,0.1329366,0.5265,0.3142138
0.04101923,0,0.53325,0.8580453,0.53325,-0.2537881,0.53325,0.1047379,0.04101923,0,0.53325,0.9506981,0.53325,0.1289082,0.53325,0.3101854
0.04153846,0,0.54,0.8580453,0.54,-0.2578164,0.54,0.1047379,0.04153846,0,0.54,0.9587549,0.54,0.1248798,0.54,0.3101854
0.04205769,0,0.54675,0.8540169,0.54675,-0.2497597,0.54675,0.1047379,0.04205769,0,0.54675,0.9547265,0.54675,0.1248798,0.54675,0.3142138
0.04257692,0,0.5535,0.8620737,0.5535,-0.2497597,0.5535,0.1047379,0.04257692,0,0.5535,0.9506981,0.5535,0.1248798,0.5535,0.3101854
0.04309615,0,0.56025,0.8540169,0.56025,-0.2537881,0.56025,0.1007095,0.04309615,0,0.56025,0.9547265,0.56025,0.1248798,0.56025,0.3222705
0.04361539,0,0.567,0.8580453,0.567,-0.2537881,0.567,0.1047379,0.04361539,0,0.567,0.9466697,0.567,0.1248798,0.567,0.3182422
0.04413462,0,0.57375,0.8580453,0.57375,-0.2497597,0.57375,0.1007095,0.04413462,0,0.57375,0.9587549,0.57375,0.1208515,0.57375,0.3142138
0.04465385,0,0.5805,0.8540169,0.5805,-0.2457313,0.5805,0.1047379,0.04465385,0,0.5805,0.9547265,0.5805,0.1127947,0.5805,0.3182422
0.04517308,0,0.58725,0.8620737,0.58725,-0.2497597,0.58725,0.1047379,0.04517308,0,0.58725,0.9547265,0.58725,0.1329366,0.58725,0.3222705
0.04569231,0,0.594,0.8620737,0.594,-0.2497597,0.594,0.1047379,0.04569231,0,0.594,0.9547265,0.594,0.1329366,0.594,0.3182422
0.04621154,0,0.60075,0.8580453,0.60075,-0.2497597,0.60075,0.1087663,0.04621154,0,0.60075,0.9587549,0.60075,0.1289082,0.60075,0.3182422
0.04673077,0,0.6075,0.8540169,0.6075,-0.2497597,0.6075,0.1127947,0.04673077,0,0.6075,0.9587549,0.6075,0.136965,0.6075,0.3182422
0.04725,0,0.61425,0.8620737,0.61425,-0.2537881,0.61425,0.1087663,0.04725,0,0.61425,0.9587549,0.61425,0.1329366,0.61425,0.3142138
0.04776923,0,0.621,0.8620737,0.621,-0.2537881,0.621,0.1127947,0.04776923,0,0.621,0.9587549,0.621,0.1248798,0.621,0.3142138
0.04828846,0,0.62775,0.8580453,0.62775,-0.2537881,0.62775,0.1087663,0.04828846,0,0.62775,0.9547265,0.62775,0.1289082,0.62775,0.3142138
0.04880769,0,0.6345,0.8580453,0.6345,-0.2457313,0.6345,0.1047379,0.04880769,0,0.6345,0.9627832,0.6345,0.1248798,0.6345,0.3182422
0.04932692,0,0.64125,0.8540169,0.64125,-0.2497597,0.64125,0.1047379,0.04932692,0,0.64125,0.9547265,0.64125,0.1329366,0.64125,0.3182422
0.04984615,0,0.648,0.8580453,0.648,-0.2578164,0.648,0.1087663,0.04984615,0,0.648,0.9547265,0.648,0.1289082,0.648,0.3142138
0.05036538,0,0.65475,0.8540169,0.65475,-0.2537881,0.65475,0.1007095,0.05036538,0,0.65475,0.9547265,0.65475,0.1248798,0.65475,0.3101854
0.05088462,0,0.6615,0.8620737,0.6615,-0.2457313,0.6615,0.1007095,0.05088462,0,0.6615,0.9587549,0.6615,0.1289082,0.6615,0.3182422
0.05140385,0,0.66825,0.866102,0.66825,-0.2537881,0.66825,0.1087663,0.05140385,0,0.66825,0.9547265,0.66825,0.1289082,0.66825,0.3182422
0.05192308,0,0.675,0.8540169,0.675,-0.2497597,0.675,0.1047379,0.05192308,0,0.675,0.9587549,0.675,0.136965,0.675,0.3182422
0.05244231,0,0.68175,0.8540169,0.68175,-0.2497597,0.68175,0.1007095,0.05244231,0,0.68175,0.9547265,0.68175,0.136965,0.68175,0.3142138
0.05296154,0,0.6885,0.8540169,0.6885,-0.2497597,0.6885,0.1087663,0.05296154,0,0.6885,0.9547265,0.6885,0.1329366,0.6885,0.3142138
0.05348077,0,0.69525,0.8580453,0.69525,-0.2578164,0.69525,0.1087663,0.05348077,0,0.69525,0.9587549,0.69525,0.1289082,0.69525,0.3142138
0.054,0,0.702,0.8580453,0.702,-0.2578164,0.702,0.1007095,0.054,0,0.702,0.9587549,0.702,0.136965,0.702,0.3182422
0.05451923,0,0.70875,0.8580453,0.70875,-0.2578164,0.70875,0.1007095,0.05451923,0,0.70875,0.9668117,0.70875,0.1329366,0.70875,0.3142138
0.05503846,0,0.7155,0.8580453,0.7155,-0.2618448,0.7155,0.1087663,0.05503846,0,0.7155,0.9587549,0.7155,0.136965,0.7155,0.3101854
0.05555769,0,0.72225,0.8620737,0.72225,-0.2497597,0.72225,0.1087663,0.05555769,0,0.72225,0.9587549,0.72225,0.1329366,0.72225,0.3142138
0.05607693,0,0.729,0.8459601,0.729,-0.2578164,0.729,0.1168231,0.05607693,0,0.729,0.9547265,0.729,0.1329366,0.729,0.3182422
0.05659616,0,0.73575,0.8580453,0.73575,-0.2537881,0.73575,0.1007095,0.05659616,0,0.73575,0.9547265,0.73575,0.1248798,0.73575,0.3142138
0.05711538,0,0.7425,0.8580453,0.7425,-0.2497597,0.7425,0.1007095,0.05711538,0,0.7425,0.9587549,0.7425,0.1248798,0.7425,0.3182422
0.05763461,0,0.74925,0.8540169,0.74925,-0.2537881,0.74925,0.1047379,0.05763461,0,0.74925,0.9547265,0.74925,0.1289082,0.74925,0.3142138
0.05815385,0,0.756,0.8580453,0.756,-0.2578164,0.756,0.09668116,0.05815385,0,0.756,0.9587549,0.756,0.1289082,0.756,0.3142138
0.05867308,0,0.76275,0.8580453,0.76275,-0.2537881,0.76275,0.1087663,0.05867308,0,0.76275,0.9547265,0.76275,0.1329366,0.76275,0.3182422
0.05919231,0,0.7695,0.8620737,0.7695,-0.2537881,0.7695,0.1047379,0.05919231,0,0.7695,0.9506981,0.7695,0.1329366,0.7695,0.3142138
0.05971154,0,0.77625,0.8580453,0.77625,-0.2578164,0.77625,0.1047379,0.05971154,0,0.77625,0.9547265,0.77625,0.1329366,0.77625,0.3101854
0.06023077,0,0.783,0.8580453,0.783,-0.2497597,0.783,0.1047379,0.06023077,0,0.783,0.9547265,0.783,0.1409934,0.783,0.3142138
0.06075,0,0.78975,0.8580453,0.78975,-0.2497597,0.78975,0.1047379,0.06075,0,0.78975,0.9547265,0.78975,0.1329366,0.78975,0.3142138
0.06126923,0,0.7965,0.8540169,0.7965,-0.2497597,0.7965,0.1087663,0.06126923,0,0.7965,0.9587549,0.7965,0.136965,0.7965,0.3101854
0.06178846,0,0.80325,0.8540169,0.80325,-0.2537881,0.80325,0.1087663,0.06178846,0,0.80325,0.9627832,0.80325,0.1289082,0.80325,0.3101854
0.06230769,0,0.81,0.8540169,0.81,-0.2578164,0.81,0.1087663,0.06230769,0,0.81,0.9627832,0.81,0.1289082,0.81,0.3142138
0.06282692,0,0.81675,0.8580453,0.81675,-0.2497597,0.81675,0.1007095,0.06282692,0,0.81675,0.9587549,0.81675,0.1289082,0.81675,0.3142138
0.06334615,0,0.8235,0.8499885,0.8235,-0.2578164,0.8235,0.1127947,0.06334615,0,0.8235,0.9587549,0.8235,0.136965,0.8235,0.3222705
0.06386539,0,0.83025,0.8580453,0.83025,-0.2537881,0.83025,0.1047379,0.06386539,0,0.83025,0.9547265,0.83025,0.1289082,0.83025,0.3182422
0.06438462,0,0.837,0.8540169,0.837,-0.2457313,0.837,0.1047379,0.06438462,0,0.837,0.9587549,0.837,0.1289082,0.837,0.3182422
0.06490385,0,0.84375,0.8540169,0.84375,-0.2497597,0.84375,0.1047379,0.06490385,0,0.84375,0.9466697,0.84375,0.1329366,0.84375,0.3182422
0.06542308,0,0.8505,0.8540169,0.8505,-0.2497597,0.8505,0.1007095,0.06542308,0,0.8505,0.9506981,0.8505,0.1289082,0.8505,0.3182422
0.06594231,0,0.85725,0.8580453,0.85725,-0.2537881,0.85725,0.1007095,0.06594231,0,0.85725,0.9506981,0.85725,0.1289082,0.85725,0.3303273
0.06646154,0,0.864,0.866102,0.864,-0.2497597,0.864,0.1007095,0.06646154,0,0.864,0.9547265,0.864,0.1248798,0.864,0.3262989
0.06698077,0,0.87075,0.8580453,0.87075,-0.2537881,0.87075,0.09668116,0.06698077,0,0.87075,0.9506981,0.87075,0.1329366,0.87075,0.3262989
0.0675,0,0.8775,0.8580453,0.8775,-0.2497597,0.8775,0.1007095,0.0675,0,0.8775,0.9627832,0.8775,0.1289082,0.8775,0.3303273
0.06801923,0,0.88425,0.8620737,0.88425,-0.2537881,0.88425,0.1007095,0.06801923,0,0.88425,0.9547265,0.88425,0.1329366,0.88425,0.3182422
0.06853846,0,0.891,0.8701304,0.891,-0.2537881,0.891,0.09668116,0.06853846,0,0.891,0.9587549,0.891,0.1289082,0.891,0.3182422
0.0690577,0,0.89775,0.866102,0.89775,-0.2537881,0.89775,0.09265278,0.0690577,0,0.89775,0.9627832,0.89775,0.136965,0.89775,0.3303273
0.06957693,0,0.9045,0.866102,0.9045,-0.2497597,0.9045,0.09668116,0.06957693,0,0.9045,0.9547265,0.9045,0.136965,0.9045,0.3182422
0.07009616,0,0.91125,0.8580453,0.91125,-0.2497597,0.91125,0.09265278,0.07009616,0,0.91125,0.9587549,0.91125,0.1289082,0.91125,0.3222705
0.07061539,0,0.918,0.8580453,0.918,-0.2497597,0.918,0.1007095,0.07061539,0,0.918,0.9587549,0.918,0.136965,0.918,0.3182422
0.07113462,0,0.92475,0.8540169,0.92475,-0.2497597,0.92475,0.1007095,0.07113462,0,0.92475,0.9587549,0.92475,0.1329366,0.92475,0.3182422
0.07165385,0,0.9315,0.8620737,0.9315,-0.2537881,0.9315,0.09668116,0.07165385,0,0.9315,0.9506981,0.9315,0.136965,0.9315,0.3142138
0.07217308,0,0.93825,0.8620737,0.93825,-0.2578164,0.93825,0.09265278,0.07217308,0,0.93825,0.9547265,0.93825,0.136965,0.93825,0.3142138
0.0726923,0,0.945,0.8540169,0.945,-0.2497597,0.945,0.1047379,0.0726923,0,0.945,0.9547265,0.945,0.136965,0.945,0.3222705
0.07321154,0,0.95175,0.8540169,0.95175,-0.2537881,0.95175,0.09668116,0.07321154,0,0.95175,0.9587549,0.95175,0.1329366,0.95175,0.3182422
0.07373077,0,0.9585,0.8580453,0.9585,-0.2537881,0.9585,0.1087663,0.07373077,0,0.9585,0.9587549,0.9585,0.1289082,0.9585,0.3262989
0.07425,0,0.96525,0.8580453,0.96525,-0.2497597,0.96525,0.1047379,0.07425,0,0.96525,0.9587549,0.96525,0.1329366,0.96525,0.3142138
0.07476923,0,0.972,0.8499885,0.972,-0.2537881,0.972,0.1007095,0.07476923,0,0.972,0.9547265,0.972,0.1329366,0.972,0.3182422
0.07528846,0,0.97875,0.8540169,0.97875,-0.2578164,0.97875,0.1007095,0.07528846,0,0.97875,0.9627832,0.97875,0.1329366,0.97875,0.3182422
0.07580769,0,0.9855,0.8540169,0.9855,-0.2578164,0.9855,0.09265278,0.07580769,0,0.9855,0.9627832,0.9855,0.136965,0.9855,0.3182422
0.07632692,0,0.99225,0.8499885,0.99225,-0.2618448,0.99225,0.09668116,0.07632692,0,0.99225,0.9587549,0.99225,0.136965,0.99225,0.3142138
0.07684615,0,0.999,0.866102,0.999,-0.2537881,0.999,0.1007095,0.07684615,0,0.999,0.9627832,0.999,0.136965,0.999,0.3182422
0.07736538,0,1.00575,0.8620737,1.00575,-0.2578164,1.00575,0.1007095,0.07736538,0,1.00575,0.9587549,1.00575,0.1409934,1.00575,0.306157
0.07788461,0,1.0125,0.8580453,1.0125,-0.2578164,1.0125,0.1007095,0.07788461,0,1.0125,0.9627832,1.0125,0.1329366,1.0125,0.306157
0.07840385,0,1.01925,0.8620737,1.01925,-0.2537881,1.01925,0.09265278,0.07840385,0,1.01925,0.9587549,1.01925,0.1409934,1.01925,0.3182422
0.07892308,0,1.026,0.8580453,1.026,-0.2537881,1.026,0.1007095,0.07892308,0,1.026,0.9587549,1.026,0.136965,1.026,0.3182422
0.07944231,0,1.03275,0.8620737,1.03275,-0.2578164,1.03275,0.09668116,0.07944231,0,1.03275,0.9587549,1.03275,0.136965,1.03275,0.3222705
0.07996154,0,1.0395,0.8580453,1.0395,-0.2497597,1.0395,0.1047379,0.07996154,0,1.0395,0.9627832,1.0395,0.1329366,1.0395,0.3182422
0.08048077,0,1.04625,0.8620737,1.04625,-0.2537881,1.04625,0.09668116,0.08048077,0,1.04625,0.9587549,1.04625,0.1409934,1.04625,0.3222705
0.081,0,1.053,0.8540169,1.053,-0.2537881,1.053,0.1007095,0.081,0,1.053,0.9506981,1.053,0.136965,1.053,0.3222705
0.08151923,0,1.05975,0.8540169,1.05975,-0.2457313,1.05975,0.1007095,0.08151923,0,1.05975,0.9587549,1.05975,0.136965,1.05975,0.3182422
0.08203846,0,1.0665,0.8540169,1.0665,-0.2537881,1.0665,0.1047379,0.08203846,0,1.0665,0.9587549,1.0665,0.1329366,1.0665,0.3222705
0.08255769,0,1.07325,0.8540169,1.07325,-0.2497597,1.07325,0.1007095,0.08255769,0,1.07325,0.9587549,1.07325,0.1329366,1.07325,0.3182422
0.08307692,0,1.08,0.8540169,1.08,-0.2537881,1.08,0.09668116,0.08307692,0,1.08,0.9506981,1.08,0.1329366,1.08,0.3142138
0.08359616,0,1.08675,0.8540169,1.08675,-0.2497597,1.08675,0.1007095,0.08359616,0,1.08675,0.9547265,1.08675,0.1329366,1.08675,0.3182422
0.08411539,0,1.0935,0.8540169,1.0935,-0.2497597,1.0935,0.1047379,0.08411539,0,1.0935,0.9547265,1.0935,0.136965,1.0935,0.3182422
0.08463462,0,1.10025,0.8580453,1.10025,-0.2578164,1.10025,0.1007095,0.08463462,0,1.10025,0.9547265,1.10025,0.1329366,1.10025,0.3182422
0.08515385,0,1.107,0.8580453,1.107,-0.2537881,1.107,0.1047379,0.08515385,0,1.107,0.9547265,1.107,0.1409934,1.107,0.3182422
0.08567308,0,1.11375,0.8540169,1.11375,-0.2578164,1.11375,0.09668116,0.08567308,0,1.11375,0.9627832,1.11375,0.1329366,1.11375,0.3182422
0.08619231,0,1.1205,0.8580453,1.1205,-0.2578164,1.1205,0.1047379,0.08619231,0,1.1205,0.9668117,1.1205,0.136965,1.1205,0.3182422
0.08671154,0,1.12725,0.8580453,1.12725,-0.2618448,1.12725,0.1007095,0.08671154,0,1.12725,0.9547265,1.12725,0.1409934,1.12725,0.3101854
0.08723077,0,1.134,0.8620737,1.134,-0.2578164,1.134,0.1087663,0.08723077,0,1.134,0.9627832,1.134,0.1409934,1.134,0.3101854
