X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
1.674519,-9.903106E-06,21.76875,0,21.76875,0,21.76875,0,1.674519,7.888914E-06,21.76875,0,21.76875,0,21.76875,0
1.675038,-1.19173E-05,21.7755,0,21.7755,0,21.7755,0,1.675038,9.903106E-06,21.7755,0,21.7755,0,21.7755,0
1.675558,-1.15816E-05,21.78225,0,21.78225,0,21.78225,0,1.675558,1.19173E-05,21.78225,0,21.78225,0,21.78225,0
1.676077,-1.12459E-05,21.789,0,21.789,0,21.789,0,1.676077,1.05745E-05,21.789,0,21.789,0,21.789,0
1.676596,-1.141375E-05,21.79575,0,21.79575,0,21.79575,0,1.676596,8.560311E-06,21.79575,0,21.79575,0,21.79575,0
1.677115,-1.02388E-05,21.8025,0,21.8025,0,21.8025,0,1.677115,7.385367E-06,21.8025,0,21.8025,0,21.8025,0
1.677635,-1.007095E-05,21.80925,0,21.80925,0,21.80925,0,1.677635,7.888914E-06,21.80925,0,21.80925,0,21.80925,0
1.678154,-1.12459E-05,21.816,0,21.816,0,21.816,0,1.678154,9.231708E-06,21.816,0,21.816,0,21.816,0
1.678673,-1.141375E-05,21.82275,0,21.82275,0,21.82275,0,1.678673,1.05745E-05,21.82275,0,21.82275,0,21.82275,0
1.679192,-1.12459E-05,21.8295,0,21.8295,0,21.8295,0,1.679192,1.09102E-05,21.8295,0,21.8295,0,21.8295,0
1.679712,-1.09102E-05,21.83625,0,21.83625,0,21.83625,0,1.679712,8.560311E-06,21.83625,0,21.83625,0,21.83625,0
1.680231,-1.141375E-05,21.843,0,21.843,0,21.843,0,1.680231,8.560311E-06,21.843,0,21.843,0,21.843,0
1.68075,-1.242084E-05,21.84975,0,21.84975,0,21.84975,0,1.68075,1.05745E-05,21.84975,0,21.84975,0,21.84975,0
1.681269,-1.393149E-05,21.8565,0,21.8565,0,21.8565,0,1.681269,1.02388E-05,21.8565,0,21.8565,0,21.8565,0
1.681788,-1.342794E-05,21.86325,0,21.86325,0,21.86325,0,1.681788,1.107805E-05,21.86325,0,21.86325,0,21.86325,0
1.682308,-1.02388E-05,21.87,0,21.87,0,21.87,0,1.682308,1.225299E-05,21.87,0,21.87,0,21.87,0
1.682827,-9.567407E-06,21.87675,0,21.87675,0,21.87675,0,1.682827,1.141375E-05,21.87675,0,21.87675,0,21.87675,0
1.683346,-1.05745E-05,21.8835,0,21.8835,0,21.8835,0,1.683346,1.19173E-05,21.8835,0,21.8835,0,21.8835,0
1.683865,-1.15816E-05,21.89025,0,21.89025,0,21.89025,0,1.683865,1.107805E-05,21.89025,0,21.89025,0,21.89025,0
1.684385,-1.09102E-05,21.897,0,21.897,0,21.897,0,1.684385,8.560311E-06,21.897,0,21.897,0,21.897,0
1.684904,-9.735257E-06,21.90375,0,21.90375,0,21.90375,0,1.684904,6.54612E-06,21.90375,0,21.90375,0,21.90375,0
1.685423,-1.09102E-05,21.9105,0,21.9105,0,21.9105,0,1.685423,4.867628E-06,21.9105,0,21.9105,0,21.9105,0
1.685942,-1.15816E-05,21.91725,0,21.91725,0,21.91725,0,1.685942,5.203327E-06,21.91725,0,21.91725,0,21.91725,0
1.686462,-1.107805E-05,21.924,0,21.924,0,21.924,0,1.686462,5.203327E-06,21.924,0,21.924,0,21.924,0
1.686981,-1.09102E-05,21.93075,0,21.93075,0,21.93075,0,1.686981,5.203327E-06,21.93075,0,21.93075,0,21.93075,0
1.6875,-1.19173E-05,21.9375,0,21.9375,0,21.9375,0,1.6875,4.531929E-06,21.9375,0,21.9375,0,21.9375,0
1.688019,-1.326009E-05,21.94425,0,21.94425,0,21.94425,0,1.688019,6.378271E-06,21.94425,0,21.94425,0,21.94425,0
1.688538,-1.19173E-05,21.951,0,21.951,0,21.951,0,1.688538,7.888914E-06,21.951,0,21.951,0,21.951,0
1.689058,-1.02388E-05,21.95775,0,21.95775,0,21.95775,0,1.689058,6.881819E-06,21.95775,0,21.95775,0,21.95775,0
1.689577,-1.12459E-05,21.9645,0,21.9645,0,21.9645,0,1.689577,6.881819E-06,21.9645,0,21.9645,0,21.9645,0
1.690096,-1.12459E-05,21.97125,0,21.97125,0,21.97125,0,1.690096,8.224613E-06,21.97125,0,21.97125,0,21.97125,0
1.690615,-1.02388E-05,21.978,0,21.978,0,21.978,0,1.690615,9.735257E-06,21.978,0,21.978,0,21.978,0
1.691135,-9.567407E-06,21.98475,0,21.98475,0,21.98475,0,1.691135,1.05745E-05,21.98475,0,21.98475,0,21.98475,0
1.691654,-1.15816E-05,21.9915,0,21.9915,0,21.9915,0,1.691654,1.15816E-05,21.9915,0,21.9915,0,21.9915,0
1.692173,-1.292439E-05,21.99825,0,21.99825,0,21.99825,0,1.692173,1.107805E-05,21.99825,0,21.99825,0,21.99825,0
1.692692,-1.19173E-05,22.005,0,22.005,0,22.005,0,1.692692,1.040665E-05,22.005,0,22.005,0,22.005,0
1.693212,-1.15816E-05,22.01175,0,22.01175,0,22.01175,0,1.693212,1.05745E-05,22.01175,0,22.01175,0,22.01175,0
1.693731,-1.359579E-05,22.0185,0,22.0185,0,22.0185,0,1.693731,9.567407E-06,22.0185,0,22.0185,0,22.0185,0
1.69425,-1.359579E-05,22.02525,0,22.02525,0,22.02525,0,1.69425,8.392462E-06,22.02525,0,22.02525,0,22.02525,0
1.694769,-1.242084E-05,22.032,0,22.032,0,22.032,0,1.694769,7.888914E-06,22.032,0,22.032,0,22.032,0
1.695289,-1.19173E-05,22.03875,0,22.03875,0,22.03875,0,1.695289,8.560311E-06,22.03875,0,22.03875,0,22.03875,0
1.695808,-1.141375E-05,22.0455,0,22.0455,0,22.0455,0,1.695808,9.567407E-06,22.0455,0,22.0455,0,22.0455,0
1.696327,-1.09102E-05,22.05225,0,22.05225,0,22.05225,0,1.696327,8.560311E-06,22.05225,0,22.05225,0,22.05225,0
1.696846,-9.903106E-06,22.059,0,22.059,0,22.059,0,1.696846,7.217517E-06,22.059,0,22.059,0,22.059,0
1.697365,-9.231708E-06,22.06575,0,22.06575,0,22.06575,0,1.697365,6.210422E-06,22.06575,0,22.06575,0,22.06575,0
1.697885,-1.007095E-05,22.0725,0,22.0725,0,22.0725,0,1.697885,4.867628E-06,22.0725,0,22.0725,0,22.0725,0
1.698404,-1.09102E-05,22.07925,0,22.07925,0,22.07925,0,1.698404,4.867628E-06,22.07925,0,22.07925,0,22.07925,0
1.698923,-1.225299E-05,22.086,0,22.086,0,22.086,0,1.698923,5.035477E-06,22.086,0,22.086,0,22.086,0
1.699442,-1.477073E-05,22.09275,0,22.09275,0,22.09275,0,1.699442,6.54612E-06,22.09275,0,22.09275,0,22.09275,0
1.699962,-1.460288E-05,22.0995,0,22.0995,0,22.0995,0,1.699962,1.174945E-05,22.0995,0,22.0995,0,22.0995,0
1.700481,-1.409934E-05,22.10625,0,22.10625,0,22.10625,0,1.700481,1.326009E-05,22.10625,0,22.10625,0,22.10625,0
1.701,-1.493858E-05,22.113,0,22.113,0,22.113,0,1.701,9.567407E-06,22.113,0,22.113,0,22.113,0
1.701519,-1.460288E-05,22.11975,0,22.11975,0,22.11975,0,1.701519,7.217517E-06,22.11975,0,22.11975,0,22.11975,0
1.702039,-1.15816E-05,22.1265,0,22.1265,0,22.1265,0,1.702039,6.881819E-06,22.1265,0,22.1265,0,22.1265,0
1.702558,-1.02388E-05,22.13325,0,22.13325,0,22.13325,0,1.702558,6.210422E-06,22.13325,0,22.13325,0,22.13325,0
1.703077,-1.05745E-05,22.14,0,22.14,0,22.14,0,1.703077,5.203327E-06,22.14,0,22.14,0,22.14,0
1.703596,-1.12459E-05,22.14675,0,22.14675,0,22.14675,0,1.703596,6.378271E-06,22.14675,0,22.14675,0,22.14675,0
1.704115,-9.903106E-06,22.1535,0,22.1535,0,22.1535,0,1.704115,8.89601E-06,22.1535,0,22.1535,0,22.1535,0
1.704635,-9.063859E-06,22.16025,0,22.16025,0,22.16025,0,1.704635,1.02388E-05,22.16025,0,22.16025,0,22.16025,0
1.705154,-1.05745E-05,22.167,0,22.167,0,22.167,0,1.705154,1.05745E-05,22.167,0,22.167,0,22.167,0
1.705673,-1.292439E-05,22.17375,0,22.17375,0,22.17375,0,1.705673,1.12459E-05,22.17375,0,22.17375,0,22.17375,0
1.706192,-1.376364E-05,22.1805,0,22.1805,0,22.1805,0,1.706192,1.05745E-05,22.1805,0,22.1805,0,22.1805,0
1.706712,-1.359579E-05,22.18725,0,22.18725,0,22.18725,0,1.706712,9.231708E-06,22.18725,0,22.18725,0,22.18725,0
1.707231,-1.342794E-05,22.194,0,22.194,0,22.194,0,1.707231,6.54612E-06,22.194,0,22.194,0,22.194,0
1.70775,-1.275654E-05,22.20075,0,22.20075,0,22.20075,0,1.70775,6.210422E-06,22.20075,0,22.20075,0,22.20075,0
1.708269,-1.225299E-05,22.2075,0,22.2075,0,22.2075,0,1.708269,8.224613E-06,22.2075,0,22.2075,0,22.2075,0
1.708789,-1.15816E-05,22.21425,0,22.21425,0,22.21425,0,1.708789,7.888914E-06,22.21425,0,22.21425,0,22.21425,0
1.709308,-1.007095E-05,22.221,0,22.221,0,22.221,0,1.709308,7.553216E-06,22.221,0,22.221,0,22.221,0
1.709827,-1.09102E-05,22.22775,0,22.22775,0,22.22775,0,1.709827,8.560311E-06,22.22775,0,22.22775,0,22.22775,0
1.710346,-1.225299E-05,22.2345,0,22.2345,0,22.2345,0,1.710346,9.063859E-06,22.2345,0,22.2345,0,22.2345,0
1.710865,-1.15816E-05,22.24125,0,22.24125,0,22.24125,0,1.710865,9.567407E-06,22.24125,0,22.24125,0,22.24125,0
1.711385,-1.05745E-05,22.248,0,22.248,0,22.248,0,1.711385,9.231708E-06,22.248,0,22.248,0,22.248,0
1.711904,-1.292439E-05,22.25475,0,22.25475,0,22.25475,0,1.711904,7.888914E-06,22.25475,0,22.25475,0,22.25475,0
1.712423,-1.443503E-05,22.2615,0,22.2615,0,22.2615,0,1.712423,6.210422E-06,22.2615,0,22.2615,0,22.2615,0
1.712942,-1.208515E-05,22.26825,0,22.26825,0,22.26825,0,1.712942,6.881819E-06,22.26825,0,22.26825,0,22.26825,0
1.713462,-1.09102E-05,22.275,0,22.275,0,22.275,0,1.713462,8.89601E-06,22.275,0,22.275,0,22.275,0
1.713981,-1.225299E-05,22.28175,0,22.28175,0,22.28175,0,1.713981,9.903106E-06,22.28175,0,22.28175,0,22.28175,0
1.7145,-1.326009E-05,22.2885,0,22.2885,0,22.2885,0,1.7145,6.54612E-06,22.2885,0,22.2885,0,22.2885,0
1.715019,-1.225299E-05,22.29525,0,22.29525,0,22.29525,0,1.715019,4.867628E-06,22.29525,0,22.29525,0,22.29525,0
1.715539,-1.02388E-05,22.302,0,22.302,0,22.302,0,1.715539,7.385367E-06,22.302,0,22.302,0,22.302,0
1.716058,-9.567407E-06,22.30875,0,22.30875,0,22.30875,0,1.716058,8.560311E-06,22.30875,0,22.30875,0,22.30875,0
1.716577,-1.107805E-05,22.3155,0,22.3155,0,22.3155,0,1.716577,9.063859E-06,22.3155,0,22.3155,0,22.3155,0
1.717096,-1.107805E-05,22.32225,0,22.32225,0,22.32225,0,1.717096,1.05745E-05,22.32225,0,22.32225,0,22.32225,0
1.717615,-1.107805E-05,22.329,0,22.329,0,22.329,0,1.717615,9.903106E-06,22.329,0,22.329,0,22.329,0
1.718135,-1.141375E-05,22.33575,0,22.33575,0,22.33575,0,1.718135,8.89601E-06,22.33575,0,22.33575,0,22.33575,0
1.718654,-9.903106E-06,22.3425,0,22.3425,0,22.3425,0,1.718654,7.217517E-06,22.3425,0,22.3425,0,22.3425,0
1.719173,-1.040665E-05,22.34925,0,22.34925,0,22.34925,0,1.719173,6.54612E-06,22.34925,0,22.34925,0,22.34925,0
1.719692,-1.141375E-05,22.356,0,22.356,0,22.356,0,1.719692,9.567407E-06,22.356,0,22.356,0,22.356,0
1.720212,-1.09102E-05,22.36275,0,22.36275,0,22.36275,0,1.720212,1.05745E-05,22.36275,0,22.36275,0,22.36275,0
1.720731,-1.141375E-05,22.3695,0,22.3695,0,22.3695,0,1.720731,9.063859E-06,22.3695,0,22.3695,0,22.3695,0
1.72125,-1.19173E-05,22.37625,0,22.37625,0,22.37625,0,1.72125,7.888914E-06,22.37625,0,22.37625,0,22.37625,0
1.721769,-1.05745E-05,22.383,0,22.383,0,22.383,0,1.721769,7.888914E-06,22.383,0,22.383,0,22.383,0
1.722288,-1.107805E-05,22.38975,0,22.38975,0,22.38975,0,1.722288,7.217517E-06,22.38975,0,22.38975,0,22.38975,0
1.722808,-1.040665E-05,22.3965,0,22.3965,0,22.3965,0,1.722808,6.378271E-06,22.3965,0,22.3965,0,22.3965,0
1.723327,-9.231708E-06,22.40325,0,22.40325,0,22.40325,0,1.723327,7.888914E-06,22.40325,0,22.40325,0,22.40325,0
1.723846,-1.040665E-05,22.41,0,22.41,0,22.41,0,1.723846,8.89601E-06,22.41,0,22.41,0,22.41,0
1.724365,-1.376364E-05,22.41675,0,22.41675,0,22.41675,0,1.724365,8.224613E-06,22.41675,0,22.41675,0,22.41675,0
1.724885,-1.544213E-05,22.4235,0,22.4235,0,22.4235,0,1.724885,7.217517E-06,22.4235,0,22.4235,0,22.4235,0
1.725404,-1.376364E-05,22.43025,0,22.43025,0,22.43025,0,1.725404,8.89601E-06,22.43025,0,22.43025,0,22.43025,0
1.725923,-1.174945E-05,22.437,0,22.437,0,22.437,0,1.725923,9.231708E-06,22.437,0,22.437,0,22.437,0
1.726442,-1.007095E-05,22.44375,0,22.44375,0,22.44375,0,1.726442,8.728161E-06,22.44375,0,22.44375,0,22.44375,0
1.726962,-1.09102E-05,22.4505,0,22.4505,0,22.4505,0,1.726962,8.224613E-06,22.4505,0,22.4505,0,22.4505,0
1.727481,-1.15816E-05,22.45725,0,22.45725,0,22.45725,0,1.727481,7.385367E-06,22.45725,0,22.45725,0,22.45725,0
1.728,-1.19173E-05,22.464,0,22.464,0,22.464,0,1.728,7.217517E-06,22.464,0,22.464,0,22.464,0
1.728519,-1.19173E-05,22.47075,0,22.47075,0,22.47075,0,1.728519,7.888914E-06,22.47075,0,22.47075,0,22.47075,0
1.729038,-1.141375E-05,22.4775,0,22.4775,0,22.4775,0,1.729038,8.89601E-06,22.4775,0,22.4775,0,22.4775,0
1.729558,-1.12459E-05,22.48425,0,22.48425,0,22.48425,0,1.729558,9.399557E-06,22.48425,0,22.48425,0,22.48425,0
1.730077,-1.05745E-05,22.491,0,22.491,0,22.491,0,1.730077,9.567407E-06,22.491,0,22.491,0,22.491,0
1.730596,-1.05745E-05,22.49775,0,22.49775,0,22.49775,0,1.730596,1.12459E-05,22.49775,0,22.49775,0,22.49775,0
1.731115,-1.12459E-05,22.5045,0,22.5045,0,22.5045,0,1.731115,1.19173E-05,22.5045,0,22.5045,0,22.5045,0
1.731635,-1.09102E-05,22.51125,0,22.51125,0,22.51125,0,1.731635,1.141375E-05,22.51125,0,22.51125,0,22.51125,0
1.732154,-9.903106E-06,22.518,0,22.518,0,22.518,0,1.732154,1.05745E-05,22.518,0,22.518,0,22.518,0
1.732673,-1.12459E-05,22.52475,0,22.52475,0,22.52475,0,1.732673,9.231708E-06,22.52475,0,22.52475,0,22.52475,0
1.733192,-1.225299E-05,22.5315,0,22.5315,0,22.5315,0,1.733192,9.063859E-06,22.5315,0,22.5315,0,22.5315,0
1.733712,-1.225299E-05,22.53825,0,22.53825,0,22.53825,0,1.733712,1.02388E-05,22.53825,0,22.53825,0,22.53825,0
1.734231,-1.12459E-05,22.545,0,22.545,0,22.545,0,1.734231,1.040665E-05,22.545,0,22.545,0,22.545,0
1.73475,-1.292439E-05,22.55175,0,22.55175,0,22.55175,0,1.73475,1.02388E-05,22.55175,0,22.55175,0,22.55175,0
1.735269,-1.460288E-05,22.5585,0,22.5585,0,22.5585,0,1.735269,1.02388E-05,22.5585,0,22.5585,0,22.5585,0
1.735788,-1.292439E-05,22.56525,0,22.56525,0,22.56525,0,1.735788,1.12459E-05,22.56525,0,22.56525,0,22.56525,0
1.736308,-1.174945E-05,22.572,0,22.572,0,22.572,0,1.736308,1.02388E-05,22.572,0,22.572,0,22.572,0
1.736827,-1.258869E-05,22.57875,0,22.57875,0,22.57875,0,1.736827,8.728161E-06,22.57875,0,22.57875,0,22.57875,0
1.737346,-1.393149E-05,22.5855,0,22.5855,0,22.5855,0,1.737346,9.567407E-06,22.5855,0,22.5855,0,22.5855,0
1.737865,-1.19173E-05,22.59225,0,22.59225,0,22.59225,0,1.737865,1.208515E-05,22.59225,0,22.59225,0,22.59225,0
1.738385,-1.02388E-05,22.599,0,22.599,0,22.599,0,1.738385,1.19173E-05,22.599,0,22.599,0,22.599,0
1.738904,-9.903106E-06,22.60575,0,22.60575,0,22.60575,0,1.738904,1.02388E-05,22.60575,0,22.60575,0,22.60575,0
1.739423,-1.02388E-05,22.6125,0,22.6125,0,22.6125,0,1.739423,1.15816E-05,22.6125,0,22.6125,0,22.6125,0
1.739942,-9.903106E-06,22.61925,0,22.61925,0,22.61925,0,1.739942,1.326009E-05,22.61925,0,22.61925,0,22.61925,0
1.740462,-9.231708E-06,22.626,0,22.626,0,22.626,0,1.740462,1.292439E-05,22.626,0,22.626,0,22.626,0
1.740981,-1.05745E-05,22.63275,0,22.63275,0,22.63275,0,1.740981,1.141375E-05,22.63275,0,22.63275,0,22.63275,0
1.7415,-1.15816E-05,22.6395,0,22.6395,0,22.6395,0,1.7415,1.05745E-05,22.6395,0,22.6395,0,22.6395,0
1.742019,-1.141375E-05,22.64625,0,22.64625,0,22.64625,0,1.742019,9.399557E-06,22.64625,0,22.64625,0,22.64625,0
1.742538,-1.359579E-05,22.653,0,22.653,0,22.653,0,1.742538,7.553216E-06,22.653,0,22.653,0,22.653,0
1.743058,-1.393149E-05,22.65975,0,22.65975,0,22.65975,0,1.743058,6.54612E-06,22.65975,0,22.65975,0,22.65975,0
1.743577,-1.02388E-05,22.6665,0,22.6665,0,22.6665,0,1.743577,7.721065E-06,22.6665,0,22.6665,0,22.6665,0
1.744096,-8.89601E-06,22.67325,0,22.67325,0,22.67325,0,1.744096,9.231708E-06,22.67325,0,22.67325,0,22.67325,0
1.744615,-1.107805E-05,22.68,0,22.68,0,22.68,0,1.744615,9.567407E-06,22.68,0,22.68,0,22.68,0
1.745135,-1.141375E-05,22.68675,0,22.68675,0,22.68675,0,1.745135,8.224613E-06,22.68675,0,22.68675,0,22.68675,0
1.745654,-9.903106E-06,22.6935,0,22.6935,0,22.6935,0,1.745654,6.881819E-06,22.6935,0,22.6935,0,22.6935,0
1.746173,-1.02388E-05,22.70025,0,22.70025,0,22.70025,0,1.746173,6.54612E-06,22.70025,0,22.70025,0,22.70025,0
1.746692,-1.342794E-05,22.707,0,22.707,0,22.707,0,1.746692,6.54612E-06,22.707,0,22.707,0,22.707,0
1.747212,-1.359579E-05,22.71375,0,22.71375,0,22.71375,0,1.747212,6.881819E-06,22.71375,0,22.71375,0,22.71375,0
1.747731,-1.09102E-05,22.7205,0,22.7205,0,22.7205,0,1.747731,7.553216E-06,22.7205,0,22.7205,0,22.7205,0
1.74825,-1.09102E-05,22.72725,0,22.72725,0,22.72725,0,1.74825,8.728161E-06,22.72725,0,22.72725,0,22.72725,0
1.748769,-1.326009E-05,22.734,0,22.734,0,22.734,0,1.748769,9.231708E-06,22.734,0,22.734,0,22.734,0
1.749288,-1.460288E-05,22.74075,0,22.74075,0,22.74075,0,1.749288,8.89601E-06,22.74075,0,22.74075,0,22.74075,0
1.749808,-1.510643E-05,22.7475,0,22.7475,0,22.7475,0,1.749808,7.721065E-06,22.7475,0,22.7475,0,22.7475,0
1.750327,-1.460288E-05,22.75425,0,22.75425,0,22.75425,0,1.750327,8.560311E-06,22.75425,0,22.75425,0,22.75425,0
1.750846,-1.258869E-05,22.761,0,22.761,0,22.761,0,1.750846,1.02388E-05,22.761,0,22.761,0,22.761,0
1.751365,-1.09102E-05,22.76775,0,22.76775,0,22.76775,0,1.751365,1.12459E-05,22.76775,0,22.76775,0,22.76775,0
1.751885,-1.107805E-05,22.7745,0,22.7745,0,22.7745,0,1.751885,1.05745E-05,22.7745,0,22.7745,0,22.7745,0
1.752404,-1.292439E-05,22.78125,0,22.78125,0,22.78125,0,1.752404,9.231708E-06,22.78125,0,22.78125,0,22.78125,0
1.752923,-1.359579E-05,22.788,0,22.788,0,22.788,0,1.752923,1.007095E-05,22.788,0,22.788,0,22.788,0
1.753442,-1.359579E-05,22.79475,0,22.79475,0,22.79475,0,1.753442,9.567407E-06,22.79475,0,22.79475,0,22.79475,0
1.753962,-1.376364E-05,22.8015,0,22.8015,0,22.8015,0,1.753962,6.210422E-06,22.8015,0,22.8015,0,22.8015,0
1.754481,-1.359579E-05,22.80825,0,22.80825,0,22.80825,0,1.754481,5.706875E-06,22.80825,0,22.80825,0,22.80825,0
1.755,-1.15816E-05,22.815,0,22.815,0,22.815,0,1.755,7.385367E-06,22.815,0,22.815,0,22.815,0
1.755519,-1.12459E-05,22.82175,0,22.82175,0,22.82175,0,1.755519,7.888914E-06,22.82175,0,22.82175,0,22.82175,0
1.756038,-1.174945E-05,22.8285,0,22.8285,0,22.8285,0,1.756038,7.553216E-06,22.8285,0,22.8285,0,22.8285,0
1.756558,-1.12459E-05,22.83525,0,22.83525,0,22.83525,0,1.756558,7.888914E-06,22.83525,0,22.83525,0,22.83525,0
1.757077,-1.15816E-05,22.842,0,22.842,0,22.842,0,1.757077,7.888914E-06,22.842,0,22.842,0,22.842,0
1.757596,-1.208515E-05,22.84875,0,22.84875,0,22.84875,0,1.757596,8.89601E-06,22.84875,0,22.84875,0,22.84875,0
1.758115,-1.12459E-05,22.8555,0,22.8555,0,22.8555,0,1.758115,8.728161E-06,22.8555,0,22.8555,0,22.8555,0
1.758635,-8.224613E-06,22.86225,0,22.86225,0,22.86225,0,1.758635,7.888914E-06,22.86225,0,22.86225,0,22.86225,0
1.759154,-5.539025E-06,22.869,0,22.869,0,22.869,0,1.759154,6.881819E-06,22.869,0,22.869,0,22.869,0
1.759673,-8.560311E-06,22.87575,0,22.87575,0,22.87575,0,1.759673,4.531929E-06,22.87575,0,22.87575,0,22.87575,0
1.760192,-1.225299E-05,22.8825,0,22.8825,0,22.8825,0,1.760192,5.874724E-06,22.8825,0,22.8825,0,22.8825,0
1.760712,-1.107805E-05,22.88925,0,22.88925,0,22.88925,0,1.760712,8.560311E-06,22.88925,0,22.88925,0,22.88925,0
1.761231,-1.02388E-05,22.896,0,22.896,0,22.896,0,1.761231,8.560311E-06,22.896,0,22.896,0,22.896,0
1.76175,-9.231708E-06,22.90275,0,22.90275,0,22.90275,0,1.76175,7.888914E-06,22.90275,0,22.90275,0,22.90275,0
1.762269,-9.735257E-06,22.9095,0,22.9095,0,22.9095,0,1.762269,8.560311E-06,22.9095,0,22.9095,0,22.9095,0
1.762789,-1.12459E-05,22.91625,0,22.91625,0,22.91625,0,1.762789,7.888914E-06,22.91625,0,22.91625,0,22.91625,0
1.763308,-1.258869E-05,22.923,0,22.923,0,22.923,0,1.763308,7.553216E-06,22.923,0,22.923,0,22.923,0
1.763827,-1.359579E-05,22.92975,0,22.92975,0,22.92975,0,1.763827,7.888914E-06,22.92975,0,22.92975,0,22.92975,0
1.764346,-1.460288E-05,22.9365,0,22.9365,0,22.9365,0,1.764346,9.735257E-06,22.9365,0,22.9365,0,22.9365,0
1.764865,-1.443503E-05,22.94325,0,22.94325,0,22.94325,0,1.764865,1.107805E-05,22.94325,0,22.94325,0,22.94325,0
1.765385,-1.376364E-05,22.95,0,22.95,0,22.95,0,1.765385,1.02388E-05,22.95,0,22.95,0,22.95,0
1.765904,-1.292439E-05,22.95675,0,22.95675,0,22.95675,0,1.765904,9.231708E-06,22.95675,0,22.95675,0,22.95675,0
1.766423,-1.040665E-05,22.9635,0,22.9635,0,22.9635,0,1.766423,1.040665E-05,22.9635,0,22.9635,0,22.9635,0
1.766942,-8.560311E-06,22.97025,0,22.97025,0,22.97025,0,1.766942,1.02388E-05,22.97025,0,22.97025,0,22.97025,0
1.767462,-9.903106E-06,22.977,0,22.977,0,22.977,0,1.767462,9.903106E-06,22.977,0,22.977,0,22.977,0
1.767981,-1.09102E-05,22.98375,0,22.98375,0,22.98375,0,1.767981,1.007095E-05,22.98375,0,22.98375,0,22.98375,0
1.7685,-1.09102E-05,22.9905,0,22.9905,0,22.9905,0,1.7685,9.903106E-06,22.9905,0,22.9905,0,22.9905,0
1.769019,-1.074235E-05,22.99725,0,22.99725,0,22.99725,0,1.769019,9.231708E-06,22.99725,0,22.99725,0,22.99725,0
1.769539,-9.567407E-06,23.004,0,23.004,0,23.004,0,1.769539,8.560311E-06,23.004,0,23.004,0,23.004,0
1.770058,-1.05745E-05,23.01075,0,23.01075,0,23.01075,0,1.770058,9.231708E-06,23.01075,0,23.01075,0,23.01075,0
1.770577,-1.19173E-05,23.0175,0,23.0175,0,23.0175,0,1.770577,1.040665E-05,23.0175,0,23.0175,0,23.0175,0
1.771096,-1.09102E-05,23.02425,0,23.02425,0,23.02425,0,1.771096,1.05745E-05,23.02425,0,23.02425,0,23.02425,0
1.771615,-9.567407E-06,23.031,0,23.031,0,23.031,0,1.771615,1.05745E-05,23.031,0,23.031,0,23.031,0
1.772135,-1.02388E-05,23.03775,0,23.03775,0,23.03775,0,1.772135,9.903106E-06,23.03775,0,23.03775,0,23.03775,0
1.772654,-1.09102E-05,23.0445,0,23.0445,0,23.0445,0,1.772654,8.89601E-06,23.0445,0,23.0445,0,23.0445,0
1.773173,-1.19173E-05,23.05125,0,23.05125,0,23.05125,0,1.773173,6.210422E-06,23.05125,0,23.05125,0,23.05125,0
1.773692,-1.309224E-05,23.058,0,23.058,0,23.058,0,1.773692,4.196231E-06,23.058,0,23.058,0,23.058,0
1.774212,-1.460288E-05,23.06475,0,23.06475,0,23.06475,0,1.774212,5.706875E-06,23.06475,0,23.06475,0,23.06475,0
1.774731,-1.493858E-05,23.0715,0,23.0715,0,23.0715,0,1.774731,8.89601E-06,23.0715,0,23.0715,0,23.0715,0
1.77525,-1.359579E-05,23.07825,0,23.07825,0,23.07825,0,1.77525,9.567407E-06,23.07825,0,23.07825,0,23.07825,0
1.775769,-1.174945E-05,23.085,0,23.085,0,23.085,0,1.775769,9.567407E-06,23.085,0,23.085,0,23.085,0
1.776289,-1.040665E-05,23.09175,0,23.09175,0,23.09175,0,1.776289,1.107805E-05,23.09175,0,23.09175,0,23.09175,0
1.776808,-1.12459E-05,23.0985,0,23.0985,0,23.0985,0,1.776808,1.225299E-05,23.0985,0,23.0985,0,23.0985,0
1.777327,-1.275654E-05,23.10525,0,23.10525,0,23.10525,0,1.777327,1.258869E-05,23.10525,0,23.10525,0,23.10525,0
1.777846,-1.275654E-05,23.112,0,23.112,0,23.112,0,1.777846,1.225299E-05,23.112,0,23.112,0,23.112,0
1.778365,-1.242084E-05,23.11875,0,23.11875,0,23.11875,0,1.778365,1.09102E-05,23.11875,0,23.11875,0,23.11875,0
1.778885,-1.426719E-05,23.1255,0,23.1255,0,23.1255,0,1.778885,7.888914E-06,23.1255,0,23.1255,0,23.1255,0
1.779404,-1.393149E-05,23.13225,0,23.13225,0,23.13225,0,1.779404,6.54612E-06,23.13225,0,23.13225,0,23.13225,0
