X[s],"L GASTROCNEMIUS LATERAL HEAD: EMG 11",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.X",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Y",X[s],"L GASTROCNEMIUS LATERAL HEAD: Acc 11.Z",X[s],"L GASTROCNEMIUS MEDIAL HEAD: EMG 12",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.X",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Y",X[s],"L GASTROCNEMIUS MEDIAL HEAD: Acc 12.Z",X[s],"R GASTROCNEMIUS LATERAL HEAD: EMG 13",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.X",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Y",X[s],"R GASTROCNEMIUS LATERAL HEAD: Acc 13.Z",X[s],"R GASTROCNEMIUS MEDIAL HEAD: EMG 14",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.X",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Y",X[s],"R GASTROCNEMIUS MEDIAL HEAD: Acc 14.Z"
1.580539,1.19173E-05,20.547,0,20.547,0,20.547,0,1.580539,-2.702373E-05,20.547,0,20.547,0,20.547,0,1.580539,-1.342794E-05,20.547,0,20.547,0,20.547,0,1.580539,8.392462E-06,20.547,0,20.547,0,20.547,0
1.581058,1.05745E-05,20.55375,0,20.55375,0,20.55375,0,1.581058,-2.601663E-05,20.55375,0,20.55375,0,20.55375,0,1.581058,-1.12459E-05,20.55375,0,20.55375,0,20.55375,0,1.581058,8.224613E-06,20.55375,0,20.55375,0,20.55375,0
1.581577,1.12459E-05,20.5605,0,20.5605,0,20.5605,0,1.581577,-2.568093E-05,20.5605,0,20.5605,0,20.5605,0,1.581577,-8.560311E-06,20.5605,0,20.5605,0,20.5605,0,1.581577,6.54612E-06,20.5605,0,20.5605,0,20.5605,0
1.582096,1.19173E-05,20.56725,0,20.56725,0,20.56725,0,1.582096,-2.433814E-05,20.56725,0,20.56725,0,20.56725,0,1.582096,-9.567407E-06,20.56725,0,20.56725,0,20.56725,0,1.582096,7.217517E-06,20.56725,0,20.56725,0,20.56725,0
1.582615,1.309224E-05,20.574,0,20.574,0,20.574,0,1.582615,-2.366674E-05,20.574,0,20.574,0,20.574,0,1.582615,-1.275654E-05,20.574,0,20.574,0,20.574,0,1.582615,7.888914E-06,20.574,0,20.574,0,20.574,0
1.583135,1.443503E-05,20.58075,0,20.58075,0,20.58075,0,1.583135,-2.299535E-05,20.58075,0,20.58075,0,20.58075,0,1.583135,-1.510643E-05,20.58075,0,20.58075,0,20.58075,0,1.583135,9.903106E-06,20.58075,0,20.58075,0,20.58075,0
1.583654,1.493858E-05,20.5875,0,20.5875,0,20.5875,0,1.583654,-2.299535E-05,20.5875,0,20.5875,0,20.5875,0,1.583654,-1.426719E-05,20.5875,0,20.5875,0,20.5875,0,1.583654,1.225299E-05,20.5875,0,20.5875,0,20.5875,0
1.584173,1.443503E-05,20.59425,0,20.59425,0,20.59425,0,1.584173,-2.450599E-05,20.59425,0,20.59425,0,20.59425,0,1.584173,-1.292439E-05,20.59425,0,20.59425,0,20.59425,0,1.584173,1.09102E-05,20.59425,0,20.59425,0,20.59425,0
1.584692,1.460288E-05,20.601,0,20.601,0,20.601,0,1.584692,-2.568093E-05,20.601,0,20.601,0,20.601,0,1.584692,-1.15816E-05,20.601,0,20.601,0,20.601,0,1.584692,7.888914E-06,20.601,0,20.601,0,20.601,0
1.585212,1.628138E-05,20.60775,0,20.60775,0,20.60775,0,1.585212,-2.601663E-05,20.60775,0,20.60775,0,20.60775,0,1.585212,-1.05745E-05,20.60775,0,20.60775,0,20.60775,0,1.585212,6.54612E-06,20.60775,0,20.60775,0,20.60775,0
1.585731,1.527428E-05,20.6145,0,20.6145,0,20.6145,0,1.585731,-2.517739E-05,20.6145,0,20.6145,0,20.6145,0,1.585731,-1.09102E-05,20.6145,0,20.6145,0,20.6145,0,1.585731,7.553216E-06,20.6145,0,20.6145,0,20.6145,0
1.58625,1.292439E-05,20.62125,0,20.62125,0,20.62125,0,1.58625,-2.534523E-05,20.62125,0,20.62125,0,20.62125,0,1.58625,-1.174945E-05,20.62125,0,20.62125,0,20.62125,0,1.58625,9.567407E-06,20.62125,0,20.62125,0,20.62125,0
1.586769,1.326009E-05,20.628,0,20.628,0,20.628,0,1.586769,-2.500954E-05,20.628,0,20.628,0,20.628,0,1.586769,-1.12459E-05,20.628,0,20.628,0,20.628,0,1.586769,1.05745E-05,20.628,0,20.628,0,20.628,0
1.587288,1.326009E-05,20.63475,0,20.63475,0,20.63475,0,1.587288,-2.500954E-05,20.63475,0,20.63475,0,20.63475,0,1.587288,-1.09102E-05,20.63475,0,20.63475,0,20.63475,0,1.587288,1.107805E-05,20.63475,0,20.63475,0,20.63475,0
1.587808,1.19173E-05,20.6415,0,20.6415,0,20.6415,0,1.587808,-2.601663E-05,20.6415,0,20.6415,0,20.6415,0,1.587808,-1.15816E-05,20.6415,0,20.6415,0,20.6415,0,1.587808,1.05745E-05,20.6415,0,20.6415,0,20.6415,0
1.588327,1.326009E-05,20.64825,0,20.64825,0,20.64825,0,1.588327,-2.568093E-05,20.64825,0,20.64825,0,20.64825,0,1.588327,-1.09102E-05,20.64825,0,20.64825,0,20.64825,0,1.588327,1.15816E-05,20.64825,0,20.64825,0,20.64825,0
1.588846,1.577783E-05,20.655,0,20.655,0,20.655,0,1.588846,-2.349889E-05,20.655,0,20.655,0,20.655,0,1.588846,-1.12459E-05,20.655,0,20.655,0,20.655,0,1.588846,1.19173E-05,20.655,0,20.655,0,20.655,0
1.589365,1.594568E-05,20.66175,0,20.66175,0,20.66175,0,1.589365,-2.400244E-05,20.66175,0,20.66175,0,20.66175,0,1.589365,-1.258869E-05,20.66175,0,20.66175,0,20.66175,0,1.589365,1.05745E-05,20.66175,0,20.66175,0,20.66175,0
1.589885,1.560998E-05,20.6685,0,20.6685,0,20.6685,0,1.589885,-2.584878E-05,20.6685,0,20.6685,0,20.6685,0,1.589885,-1.292439E-05,20.6685,0,20.6685,0,20.6685,0,1.589885,9.903106E-06,20.6685,0,20.6685,0,20.6685,0
1.590404,1.594568E-05,20.67525,0,20.67525,0,20.67525,0,1.590404,-2.400244E-05,20.67525,0,20.67525,0,20.67525,0,1.590404,-1.393149E-05,20.67525,0,20.67525,0,20.67525,0,1.590404,8.560311E-06,20.67525,0,20.67525,0,20.67525,0
1.590923,1.594568E-05,20.682,0,20.682,0,20.682,0,1.590923,-2.165255E-05,20.682,0,20.682,0,20.682,0,1.590923,-1.258869E-05,20.682,0,20.682,0,20.682,0,1.590923,8.560311E-06,20.682,0,20.682,0,20.682,0
1.591442,1.594568E-05,20.68875,0,20.68875,0,20.68875,0,1.591442,-2.064546E-05,20.68875,0,20.68875,0,20.68875,0,1.591442,-1.040665E-05,20.68875,0,20.68875,0,20.68875,0,1.591442,8.224613E-06,20.68875,0,20.68875,0,20.68875,0
1.591962,1.527428E-05,20.6955,0,20.6955,0,20.6955,0,1.591962,-2.232395E-05,20.6955,0,20.6955,0,20.6955,0,1.591962,-9.567407E-06,20.6955,0,20.6955,0,20.6955,0,1.591962,7.888914E-06,20.6955,0,20.6955,0,20.6955,0
1.592481,1.426719E-05,20.70225,0,20.70225,0,20.70225,0,1.592481,-2.433814E-05,20.70225,0,20.70225,0,20.70225,0,1.592481,-9.903106E-06,20.70225,0,20.70225,0,20.70225,0,1.592481,7.721065E-06,20.70225,0,20.70225,0,20.70225,0
1.593,1.527428E-05,20.709,0,20.709,0,20.709,0,1.593,-2.534523E-05,20.709,0,20.709,0,20.709,0,1.593,-1.040665E-05,20.709,0,20.709,0,20.709,0,1.593,7.217517E-06,20.709,0,20.709,0,20.709,0
1.593519,1.678492E-05,20.71575,0,20.71575,0,20.71575,0,1.593519,-2.568093E-05,20.71575,0,20.71575,0,20.71575,0,1.593519,-1.09102E-05,20.71575,0,20.71575,0,20.71575,0,1.593519,8.89601E-06,20.71575,0,20.71575,0,20.71575,0
1.594038,1.628138E-05,20.7225,0,20.7225,0,20.7225,0,1.594038,-2.333105E-05,20.7225,0,20.7225,0,20.7225,0,1.594038,-1.12459E-05,20.7225,0,20.7225,0,20.7225,0,1.594038,9.567407E-06,20.7225,0,20.7225,0,20.7225,0
1.594558,1.594568E-05,20.72925,0,20.72925,0,20.72925,0,1.594558,-2.265965E-05,20.72925,0,20.72925,0,20.72925,0,1.594558,-1.242084E-05,20.72925,0,20.72925,0,20.72925,0,1.594558,9.735257E-06,20.72925,0,20.72925,0,20.72925,0
1.595077,1.661708E-05,20.736,0,20.736,0,20.736,0,1.595077,-2.417029E-05,20.736,0,20.736,0,20.736,0,1.595077,-1.258869E-05,20.736,0,20.736,0,20.736,0,1.595077,8.89601E-06,20.736,0,20.736,0,20.736,0
1.595596,1.493858E-05,20.74275,0,20.74275,0,20.74275,0,1.595596,-2.618448E-05,20.74275,0,20.74275,0,20.74275,0,1.595596,-1.19173E-05,20.74275,0,20.74275,0,20.74275,0,1.595596,8.728161E-06,20.74275,0,20.74275,0,20.74275,0
1.596115,1.05745E-05,20.7495,0,20.7495,0,20.7495,0,1.596115,-2.702373E-05,20.7495,0,20.7495,0,20.7495,0,1.596115,-1.292439E-05,20.7495,0,20.7495,0,20.7495,0,1.596115,9.567407E-06,20.7495,0,20.7495,0,20.7495,0
1.596635,9.903106E-06,20.75625,0,20.75625,0,20.75625,0,1.596635,-2.635233E-05,20.75625,0,20.75625,0,20.75625,0,1.596635,-1.426719E-05,20.75625,0,20.75625,0,20.75625,0,1.596635,9.903106E-06,20.75625,0,20.75625,0,20.75625,0
1.597154,1.326009E-05,20.763,0,20.763,0,20.763,0,1.597154,-2.652018E-05,20.763,0,20.763,0,20.763,0,1.597154,-1.242084E-05,20.763,0,20.763,0,20.763,0,1.597154,1.02388E-05,20.763,0,20.763,0,20.763,0
1.597673,1.594568E-05,20.76975,0,20.76975,0,20.76975,0,1.597673,-2.500954E-05,20.76975,0,20.76975,0,20.76975,0,1.597673,-1.040665E-05,20.76975,0,20.76975,0,20.76975,0,1.597673,9.063859E-06,20.76975,0,20.76975,0,20.76975,0
1.598192,1.544213E-05,20.7765,0,20.7765,0,20.7765,0,1.598192,-2.333105E-05,20.7765,0,20.7765,0,20.7765,0,1.598192,-1.02388E-05,20.7765,0,20.7765,0,20.7765,0,1.598192,8.728161E-06,20.7765,0,20.7765,0,20.7765,0
1.598712,1.242084E-05,20.78325,0,20.78325,0,20.78325,0,1.598712,-2.383459E-05,20.78325,0,20.78325,0,20.78325,0,1.598712,-8.560311E-06,20.78325,0,20.78325,0,20.78325,0,1.598712,8.224613E-06,20.78325,0,20.78325,0,20.78325,0
1.599231,1.040665E-05,20.79,0,20.79,0,20.79,0,1.599231,-2.366674E-05,20.79,0,20.79,0,20.79,0,1.599231,-8.89601E-06,20.79,0,20.79,0,20.79,0,1.599231,7.217517E-06,20.79,0,20.79,0,20.79,0
1.59975,1.040665E-05,20.79675,0,20.79675,0,20.79675,0,1.59975,-2.333105E-05,20.79675,0,20.79675,0,20.79675,0,1.59975,-1.12459E-05,20.79675,0,20.79675,0,20.79675,0,1.59975,6.378271E-06,20.79675,0,20.79675,0,20.79675,0
1.600269,1.19173E-05,20.8035,0,20.8035,0,20.8035,0,1.600269,-2.265965E-05,20.8035,0,20.8035,0,20.8035,0,1.600269,-1.225299E-05,20.8035,0,20.8035,0,20.8035,0,1.600269,6.54612E-06,20.8035,0,20.8035,0,20.8035,0
1.600788,1.460288E-05,20.81025,0,20.81025,0,20.81025,0,1.600788,-2.400244E-05,20.81025,0,20.81025,0,20.81025,0,1.600788,-1.242084E-05,20.81025,0,20.81025,0,20.81025,0,1.600788,4.699778E-06,20.81025,0,20.81025,0,20.81025,0
1.601308,1.695277E-05,20.817,0,20.817,0,20.817,0,1.601308,-2.534523E-05,20.817,0,20.817,0,20.817,0,1.601308,-1.225299E-05,20.817,0,20.817,0,20.817,0,1.601308,4.699778E-06,20.817,0,20.817,0,20.817,0
1.601827,1.594568E-05,20.82375,0,20.82375,0,20.82375,0,1.601827,-2.601663E-05,20.82375,0,20.82375,0,20.82375,0,1.601827,-1.359579E-05,20.82375,0,20.82375,0,20.82375,0,1.601827,5.874724E-06,20.82375,0,20.82375,0,20.82375,0
1.602346,1.510643E-05,20.8305,0,20.8305,0,20.8305,0,1.602346,-2.383459E-05,20.8305,0,20.8305,0,20.8305,0,1.602346,-1.376364E-05,20.8305,0,20.8305,0,20.8305,0,1.602346,7.553216E-06,20.8305,0,20.8305,0,20.8305,0
1.602865,1.661708E-05,20.83725,0,20.83725,0,20.83725,0,1.602865,-2.433814E-05,20.83725,0,20.83725,0,20.83725,0,1.602865,-1.242084E-05,20.83725,0,20.83725,0,20.83725,0,1.602865,9.567407E-06,20.83725,0,20.83725,0,20.83725,0
1.603385,1.628138E-05,20.844,0,20.844,0,20.844,0,1.603385,-2.719158E-05,20.844,0,20.844,0,20.844,0,1.603385,-1.09102E-05,20.844,0,20.844,0,20.844,0,1.603385,1.12459E-05,20.844,0,20.844,0,20.844,0
1.603904,1.460288E-05,20.85075,0,20.85075,0,20.85075,0,1.603904,-2.635233E-05,20.85075,0,20.85075,0,20.85075,0,1.603904,-9.735257E-06,20.85075,0,20.85075,0,20.85075,0,1.603904,1.05745E-05,20.85075,0,20.85075,0,20.85075,0
1.604423,1.359579E-05,20.8575,0,20.8575,0,20.8575,0,1.604423,-2.433814E-05,20.8575,0,20.8575,0,20.8575,0,1.604423,-1.12459E-05,20.8575,0,20.8575,0,20.8575,0,1.604423,1.05745E-05,20.8575,0,20.8575,0,20.8575,0
1.604942,1.326009E-05,20.86425,0,20.86425,0,20.86425,0,1.604942,-2.366674E-05,20.86425,0,20.86425,0,20.86425,0,1.604942,-1.19173E-05,20.86425,0,20.86425,0,20.86425,0,1.604942,1.12459E-05,20.86425,0,20.86425,0,20.86425,0
1.605462,1.275654E-05,20.871,0,20.871,0,20.871,0,1.605462,-2.333105E-05,20.871,0,20.871,0,20.871,0,1.605462,-1.208515E-05,20.871,0,20.871,0,20.871,0,1.605462,8.89601E-06,20.871,0,20.871,0,20.871,0
1.605981,1.258869E-05,20.87775,0,20.87775,0,20.87775,0,1.605981,-2.31632E-05,20.87775,0,20.87775,0,20.87775,0,1.605981,-1.225299E-05,20.87775,0,20.87775,0,20.87775,0,1.605981,5.874724E-06,20.87775,0,20.87775,0,20.87775,0
1.6065,1.359579E-05,20.8845,0,20.8845,0,20.8845,0,1.6065,-2.299535E-05,20.8845,0,20.8845,0,20.8845,0,1.6065,-1.292439E-05,20.8845,0,20.8845,0,20.8845,0,1.6065,4.36408E-06,20.8845,0,20.8845,0,20.8845,0
1.607019,1.493858E-05,20.89125,0,20.89125,0,20.89125,0,1.607019,-2.299535E-05,20.89125,0,20.89125,0,20.89125,0,1.607019,-1.258869E-05,20.89125,0,20.89125,0,20.89125,0,1.607019,5.203327E-06,20.89125,0,20.89125,0,20.89125,0
1.607538,1.493858E-05,20.898,0,20.898,0,20.898,0,1.607538,-2.433814E-05,20.898,0,20.898,0,20.898,0,1.607538,-1.359579E-05,20.898,0,20.898,0,20.898,0,1.607538,7.553216E-06,20.898,0,20.898,0,20.898,0
1.608058,1.460288E-05,20.90475,0,20.90475,0,20.90475,0,1.608058,-2.484169E-05,20.90475,0,20.90475,0,20.90475,0,1.608058,-1.493858E-05,20.90475,0,20.90475,0,20.90475,0,1.608058,7.888914E-06,20.90475,0,20.90475,0,20.90475,0
1.608577,1.510643E-05,20.9115,0,20.9115,0,20.9115,0,1.608577,-2.433814E-05,20.9115,0,20.9115,0,20.9115,0,1.608577,-1.359579E-05,20.9115,0,20.9115,0,20.9115,0,1.608577,8.728161E-06,20.9115,0,20.9115,0,20.9115,0
1.609096,1.460288E-05,20.91825,0,20.91825,0,20.91825,0,1.609096,-2.618448E-05,20.91825,0,20.91825,0,20.91825,0,1.609096,-1.292439E-05,20.91825,0,20.91825,0,20.91825,0,1.609096,1.040665E-05,20.91825,0,20.91825,0,20.91825,0
1.609615,1.359579E-05,20.925,0,20.925,0,20.925,0,1.609615,-2.685588E-05,20.925,0,20.925,0,20.925,0,1.609615,-1.393149E-05,20.925,0,20.925,0,20.925,0,1.609615,1.258869E-05,20.925,0,20.925,0,20.925,0
1.610135,1.376364E-05,20.93175,0,20.93175,0,20.93175,0,1.610135,-2.366674E-05,20.93175,0,20.93175,0,20.93175,0,1.610135,-1.426719E-05,20.93175,0,20.93175,0,20.93175,0,1.610135,1.326009E-05,20.93175,0,20.93175,0,20.93175,0
1.610654,1.426719E-05,20.9385,0,20.9385,0,20.9385,0,1.610654,-2.165255E-05,20.9385,0,20.9385,0,20.9385,0,1.610654,-1.242084E-05,20.9385,0,20.9385,0,20.9385,0,1.610654,1.05745E-05,20.9385,0,20.9385,0,20.9385,0
1.611173,1.393149E-05,20.94525,0,20.94525,0,20.94525,0,1.611173,-2.265965E-05,20.94525,0,20.94525,0,20.94525,0,1.611173,-9.231708E-06,20.94525,0,20.94525,0,20.94525,0,1.611173,8.560311E-06,20.94525,0,20.94525,0,20.94525,0
1.611692,1.19173E-05,20.952,0,20.952,0,20.952,0,1.611692,-2.349889E-05,20.952,0,20.952,0,20.952,0,1.611692,-8.89601E-06,20.952,0,20.952,0,20.952,0,1.611692,9.399557E-06,20.952,0,20.952,0,20.952,0
1.612212,1.05745E-05,20.95875,0,20.95875,0,20.95875,0,1.612212,-2.467384E-05,20.95875,0,20.95875,0,20.95875,0,1.612212,-8.89601E-06,20.95875,0,20.95875,0,20.95875,0,1.612212,9.231708E-06,20.95875,0,20.95875,0,20.95875,0
1.612731,1.309224E-05,20.9655,0,20.9655,0,20.9655,0,1.612731,-2.719158E-05,20.9655,0,20.9655,0,20.9655,0,1.612731,-9.567407E-06,20.9655,0,20.9655,0,20.9655,0,1.612731,9.063859E-06,20.9655,0,20.9655,0,20.9655,0
1.61325,1.728847E-05,20.97225,0,20.97225,0,20.97225,0,1.61325,-2.836652E-05,20.97225,0,20.97225,0,20.97225,0,1.61325,-1.05745E-05,20.97225,0,20.97225,0,20.97225,0,1.61325,9.231708E-06,20.97225,0,20.97225,0,20.97225,0
1.613769,1.829557E-05,20.979,0,20.979,0,20.979,0,1.613769,-2.702373E-05,20.979,0,20.979,0,20.979,0,1.613769,-1.141375E-05,20.979,0,20.979,0,20.979,0,1.613769,9.735257E-06,20.979,0,20.979,0,20.979,0
1.614288,1.712062E-05,20.98575,0,20.98575,0,20.98575,0,1.614288,-2.534523E-05,20.98575,0,20.98575,0,20.98575,0,1.614288,-1.007095E-05,20.98575,0,20.98575,0,20.98575,0,1.614288,9.903106E-06,20.98575,0,20.98575,0,20.98575,0
1.614808,1.493858E-05,20.9925,0,20.9925,0,20.9925,0,1.614808,-2.517739E-05,20.9925,0,20.9925,0,20.9925,0,1.614808,-7.721065E-06,20.9925,0,20.9925,0,20.9925,0,1.614808,8.392462E-06,20.9925,0,20.9925,0,20.9925,0
1.615327,1.376364E-05,20.99925,0,20.99925,0,20.99925,0,1.615327,-2.652018E-05,20.99925,0,20.99925,0,20.99925,0,1.615327,-7.553216E-06,20.99925,0,20.99925,0,20.99925,0,1.615327,8.224613E-06,20.99925,0,20.99925,0,20.99925,0
1.615846,1.560998E-05,21.006,0,21.006,0,21.006,0,1.615846,-2.652018E-05,21.006,0,21.006,0,21.006,0,1.615846,-9.735257E-06,21.006,0,21.006,0,21.006,0,1.615846,9.231708E-06,21.006,0,21.006,0,21.006,0
1.616365,1.661708E-05,21.01275,0,21.01275,0,21.01275,0,1.616365,-2.467384E-05,21.01275,0,21.01275,0,21.01275,0,1.616365,-1.15816E-05,21.01275,0,21.01275,0,21.01275,0,1.616365,9.903106E-06,21.01275,0,21.01275,0,21.01275,0
1.616885,1.493858E-05,21.0195,0,21.0195,0,21.0195,0,1.616885,-2.232395E-05,21.0195,0,21.0195,0,21.0195,0,1.616885,-1.258869E-05,21.0195,0,21.0195,0,21.0195,0,1.616885,9.567407E-06,21.0195,0,21.0195,0,21.0195,0
1.617404,1.326009E-05,21.02625,0,21.02625,0,21.02625,0,1.617404,-2.299535E-05,21.02625,0,21.02625,0,21.02625,0,1.617404,-1.174945E-05,21.02625,0,21.02625,0,21.02625,0,1.617404,9.735257E-06,21.02625,0,21.02625,0,21.02625,0
1.617923,1.409934E-05,21.033,0,21.033,0,21.033,0,1.617923,-2.635233E-05,21.033,0,21.033,0,21.033,0,1.617923,-1.15816E-05,21.033,0,21.033,0,21.033,0,1.617923,1.15816E-05,21.033,0,21.033,0,21.033,0
1.618442,1.544213E-05,21.03975,0,21.03975,0,21.03975,0,1.618442,-2.735943E-05,21.03975,0,21.03975,0,21.03975,0,1.618442,-1.02388E-05,21.03975,0,21.03975,0,21.03975,0,1.618442,1.02388E-05,21.03975,0,21.03975,0,21.03975,0
1.618962,1.510643E-05,21.0465,0,21.0465,0,21.0465,0,1.618962,-2.652018E-05,21.0465,0,21.0465,0,21.0465,0,1.618962,-9.903106E-06,21.0465,0,21.0465,0,21.0465,0,1.618962,6.881819E-06,21.0465,0,21.0465,0,21.0465,0
1.619481,1.393149E-05,21.05325,0,21.05325,0,21.05325,0,1.619481,-2.735943E-05,21.05325,0,21.05325,0,21.05325,0,1.619481,-1.141375E-05,21.05325,0,21.05325,0,21.05325,0,1.619481,7.217517E-06,21.05325,0,21.05325,0,21.05325,0
1.62,1.527428E-05,21.06,0,21.06,0,21.06,0,1.62,-2.937362E-05,21.06,0,21.06,0,21.06,0,1.62,-1.326009E-05,21.06,0,21.06,0,21.06,0,1.62,1.12459E-05,21.06,0,21.06,0,21.06,0
1.620519,1.594568E-05,21.06675,0,21.06675,0,21.06675,0,1.620519,-2.853437E-05,21.06675,0,21.06675,0,21.06675,0,1.620519,-1.258869E-05,21.06675,0,21.06675,0,21.06675,0,1.620519,1.258869E-05,21.06675,0,21.06675,0,21.06675,0
1.621038,1.493858E-05,21.0735,0,21.0735,0,21.0735,0,1.621038,-2.735943E-05,21.0735,0,21.0735,0,21.0735,0,1.621038,-1.05745E-05,21.0735,0,21.0735,0,21.0735,0,1.621038,1.05745E-05,21.0735,0,21.0735,0,21.0735,0
1.621558,1.359579E-05,21.08025,0,21.08025,0,21.08025,0,1.621558,-2.735943E-05,21.08025,0,21.08025,0,21.08025,0,1.621558,-1.007095E-05,21.08025,0,21.08025,0,21.08025,0,1.621558,1.05745E-05,21.08025,0,21.08025,0,21.08025,0
1.622077,1.326009E-05,21.087,0,21.087,0,21.087,0,1.622077,-2.752728E-05,21.087,0,21.087,0,21.087,0,1.622077,-1.007095E-05,21.087,0,21.087,0,21.087,0,1.622077,1.05745E-05,21.087,0,21.087,0,21.087,0
1.622596,1.376364E-05,21.09375,0,21.09375,0,21.09375,0,1.622596,-2.769513E-05,21.09375,0,21.09375,0,21.09375,0,1.622596,-9.903106E-06,21.09375,0,21.09375,0,21.09375,0,1.622596,9.063859E-06,21.09375,0,21.09375,0,21.09375,0
1.623115,1.527428E-05,21.1005,0,21.1005,0,21.1005,0,1.623115,-2.534523E-05,21.1005,0,21.1005,0,21.1005,0,1.623115,-8.728161E-06,21.1005,0,21.1005,0,21.1005,0,1.623115,9.231708E-06,21.1005,0,21.1005,0,21.1005,0
1.623635,1.594568E-05,21.10725,0,21.10725,0,21.10725,0,1.623635,-2.500954E-05,21.10725,0,21.10725,0,21.10725,0,1.623635,-8.89601E-06,21.10725,0,21.10725,0,21.10725,0,1.623635,8.89601E-06,21.10725,0,21.10725,0,21.10725,0
1.624154,1.560998E-05,21.114,0,21.114,0,21.114,0,1.624154,-2.551308E-05,21.114,0,21.114,0,21.114,0,1.624154,-9.399557E-06,21.114,0,21.114,0,21.114,0,1.624154,7.888914E-06,21.114,0,21.114,0,21.114,0
1.624673,1.594568E-05,21.12075,0,21.12075,0,21.12075,0,1.624673,-2.467384E-05,21.12075,0,21.12075,0,21.12075,0,1.624673,-8.89601E-06,21.12075,0,21.12075,0,21.12075,0,1.624673,8.392462E-06,21.12075,0,21.12075,0,21.12075,0
1.625192,1.577783E-05,21.1275,0,21.1275,0,21.1275,0,1.625192,-2.265965E-05,21.1275,0,21.1275,0,21.1275,0,1.625192,-7.888914E-06,21.1275,0,21.1275,0,21.1275,0,1.625192,9.903106E-06,21.1275,0,21.1275,0,21.1275,0
1.625712,1.326009E-05,21.13425,0,21.13425,0,21.13425,0,1.625712,-1.997406E-05,21.13425,0,21.13425,0,21.13425,0,1.625712,-8.560311E-06,21.13425,0,21.13425,0,21.13425,0,1.625712,9.567407E-06,21.13425,0,21.13425,0,21.13425,0
1.626231,1.15816E-05,21.141,0,21.141,0,21.141,0,1.626231,-2.047761E-05,21.141,0,21.141,0,21.141,0,1.626231,-1.19173E-05,21.141,0,21.141,0,21.141,0,1.626231,7.217517E-06,21.141,0,21.141,0,21.141,0
1.62675,1.258869E-05,21.14775,0,21.14775,0,21.14775,0,1.62675,-2.232395E-05,21.14775,0,21.14775,0,21.14775,0,1.62675,-1.493858E-05,21.14775,0,21.14775,0,21.14775,0,1.62675,7.553216E-06,21.14775,0,21.14775,0,21.14775,0
1.627269,1.359579E-05,21.1545,0,21.1545,0,21.1545,0,1.627269,-2.400244E-05,21.1545,0,21.1545,0,21.1545,0,1.627269,-1.460288E-05,21.1545,0,21.1545,0,21.1545,0,1.627269,1.02388E-05,21.1545,0,21.1545,0,21.1545,0
1.627788,1.393149E-05,21.16125,0,21.16125,0,21.16125,0,1.627788,-2.568093E-05,21.16125,0,21.16125,0,21.16125,0,1.627788,-1.359579E-05,21.16125,0,21.16125,0,21.16125,0,1.627788,1.007095E-05,21.16125,0,21.16125,0,21.16125,0
1.628308,1.544213E-05,21.168,0,21.168,0,21.168,0,1.628308,-2.652018E-05,21.168,0,21.168,0,21.168,0,1.628308,-1.393149E-05,21.168,0,21.168,0,21.168,0,1.628308,7.217517E-06,21.168,0,21.168,0,21.168,0
1.628827,1.594568E-05,21.17475,0,21.17475,0,21.17475,0,1.628827,-2.534523E-05,21.17475,0,21.17475,0,21.17475,0,1.628827,-1.258869E-05,21.17475,0,21.17475,0,21.17475,0,1.628827,6.54612E-06,21.17475,0,21.17475,0,21.17475,0
1.629346,1.527428E-05,21.1815,0,21.1815,0,21.1815,0,1.629346,-2.383459E-05,21.1815,0,21.1815,0,21.1815,0,1.629346,-1.174945E-05,21.1815,0,21.1815,0,21.1815,0,1.629346,6.54612E-06,21.1815,0,21.1815,0,21.1815,0
1.629865,1.594568E-05,21.18825,0,21.18825,0,21.18825,0,1.629865,-2.517739E-05,21.18825,0,21.18825,0,21.18825,0,1.629865,-1.359579E-05,21.18825,0,21.18825,0,21.18825,0,1.629865,6.881819E-06,21.18825,0,21.18825,0,21.18825,0
1.630385,1.527428E-05,21.195,0,21.195,0,21.195,0,1.630385,-2.568093E-05,21.195,0,21.195,0,21.195,0,1.630385,-1.409934E-05,21.195,0,21.195,0,21.195,0,1.630385,7.553216E-06,21.195,0,21.195,0,21.195,0
1.630904,1.326009E-05,21.20175,0,21.20175,0,21.20175,0,1.630904,-2.333105E-05,21.20175,0,21.20175,0,21.20175,0,1.630904,-1.544213E-05,21.20175,0,21.20175,0,21.20175,0,1.630904,6.881819E-06,21.20175,0,21.20175,0,21.20175,0
1.631423,1.309224E-05,21.2085,0,21.2085,0,21.2085,0,1.631423,-2.31632E-05,21.2085,0,21.2085,0,21.2085,0,1.631423,-1.460288E-05,21.2085,0,21.2085,0,21.2085,0,1.631423,5.203327E-06,21.2085,0,21.2085,0,21.2085,0
